group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
Cntnap_het,OFT-0436-00,fast,52,3.2140225565728944,4.971380114479542,1.3174157303370786,2.155026347020275,2.9456446219344787
Cntnap_het,OFT-0436-00,slow,53,3.2810985756438704,3.619451095966108,1.103932584269663,2.384735697722131,3.030396130653385
Cntnap_het,OFT-0436-00,medium,54,3.311894802186439,4.421891989851395,1.3707865168539326,2.352552039596363,3.0470938570828956
Cntnap_het,OFT-0439-00,fast,55,3.2889477054342344,4.726850058117009,1.3707865168539326,2.2832885533397835,3.0953941268041074
Cntnap_het,OFT-0439-00,slow,56,3.433043421017797,4.162050957429972,1.4775280898876404,2.618041859973119,3.071187323018416
Cntnap_het,OFT-0439-00,medium,57,3.4552767055161078,4.767953102100635,1.3707865168539326,2.3512766610847398,3.1790671374799113
Cntnap_het,OFT-0442-00,fast,58,3.25974999827136,5.711610486891385,1.3707865168539326,2.0806701802972025,2.867437070127276
Cntnap_het,OFT-0442-00,medium,59,3.3270103045754493,4.7906026557711945,1.3174157303370786,2.2197993832594753,3.0184526759229064
Cntnap_het,OFT-0442-00,slow,60,3.269530251195993,4.569224565924511,1.3174157303370786,2.2067111442361984,2.902938534290265
Cntnap_het,OFT-0443-00,fast,61,3.263078514776729,4.809777252119061,1.3707865168539326,2.2028743359773597,3.004978557987312
Cntnap_het,OFT-0443-00,slow,62,3.296941317148936,4.121885686370298,1.2640449438202248,2.319214804030445,2.9499006863279034
Cntnap_het,OFT-0443-00,medium,63,3.458346949836251,4.384117387347612,1.2640449438202248,2.2581403381960463,2.982866928636704
Cntnap_het,OFT-0444-00,fast,64,3.2376815273994075,5.359040822523969,1.3174157303370786,2.135968080512311,2.9415895584899063
Cntnap_het,OFT-0444-00,medium,65,3.379006290637195,4.6467339554370595,1.3707865168539326,2.295636516137274,2.967958661656064
Cntnap_het,OFT-0444-00,slow,66,3.3937374052292135,3.879350250389261,1.1573033707865168,2.3630376846164323,3.045077312316004
Cntnap_het,OFT-0446-00,fast,67,3.01346028658558,5.066983578219533,1.3174157303370786,2.027483307507332,2.787079689543601
Cntnap_het,OFT-0446-00,medium,68,3.3090028471627333,4.40420442189199,1.3707865168539326,2.3004062021047176,2.949215989716163
Cntnap_het,OFT-0446-00,slow,69,2.95803746701372,4.153898535921008,1.3707865168539326,2.2068494638002596,2.7544452710392813
Cntnap_het,OFT-0447-00,fast,70,3.240861944071894,5.006609385327165,1.2640449438202248,2.1290597161816907,2.926922947672253
Cntnap_het,OFT-0447-00,medium,71,3.255426257244193,4.4160544511668105,1.5308988764044944,2.4041879360262604,2.943036426690393
Cntnap_het,OFT-0447-00,slow,72,3.410267002407524,3.795457291289114,1.1573033707865168,2.225748888643834,2.9310239719370346
Cntnap_het,OFT-0448-00,fast,73,3.3179606955488055,5.263800683927699,1.2106741573033708,2.093549115960871,2.949845706172138
Cntnap_het,OFT-0448-00,slow,74,3.191374403981894,4.174738473459899,1.2106741573033708,2.272547112359461,2.912173916449355
Cntnap_het,OFT-0448-00,medium,75,3.302094992145963,4.86171132238548,1.2640449438202248,2.1840346647489577,2.9516049207928945
Cntnap_het,OFT-0450-00,fast,76,3.361913583315638,5.7736106893410275,1.4241573033707866,2.148125112624056,3.0009280431887304
Cntnap_het,OFT-0450-00,slow,77,3.3019017525631362,4.5190764291887895,1.3707865168539326,2.3017003917374086,2.978049505652771
Cntnap_het,OFT-0450-00,medium,78,3.398069198446709,5.0187265917602994,1.3174157303370786,2.2014403148483392,2.9732646714282667
Cntnap_het,OFT-0452-00,fast,79,3.2221837637788098,6.236505838290372,1.3174157303370786,2.0412791364912457,2.865981216666447
Cntnap_het,OFT-0452-00,slow,80,3.244412450193922,4.639087504256044,1.2640449438202248,2.1282885713640027,2.7833417674669674
Cntnap_het,OFT-0452-00,medium,81,3.1288935754087843,5.066983578219533,1.3174157303370786,2.1371578741784116,2.904604299491857
Cntnap_het,OFT-0454-00,medium,82,3.268270487689204,4.382022471910113,1.4241573033707866,2.3497644909729494,3.005353103339464
Cntnap_het,OFT-0454-00,slow,83,3.1822898522753116,4.280853201790445,1.7443820224719102,2.5718353034505714,2.973435610380154
Cntnap_het,OFT-0454-00,fast,84,3.286341664783865,4.834960087769076,1.3174157303370786,2.2166647630543594,3.0354260868738896
Cntnap_het,OFT-0492-00,slow,85,3.146934973533431,3.8613704700110776,1.3707865168539326,2.4322658401151527,2.9929478493052653
